nickname,lvl,current_hp,max_hp,nature__name,hp_iv,attack_iv,special_attack_iv,speed_iv,defense_iv,special_defense_iv,pokedexId,order,baseStats,isShiny,avgIV,sellPrice,caughtAt,move1,move2,move3,move4
Sigilyph,25,76,76,Lax,20,16,10,6,9,23,561,561,490,FALSE,14,404,2024-05-28 03:15:07,Wing Attack,Psybeam,Growth,Dragon Tail
Sigilyph,5,23,23,Brave,22,24,2,10,8,22,561,561,490,FALSE,15,189,2024-02-13 14:42:03,Pluck,Barrier,Bubble Beam,Sing
Sigilyph,25,71,71,Relaxed,2,11,22,13,20,24,561,561,490,FALSE,15,442,2024-06-05 04:45:58,Pluck,Facade,Psywave,Bubble
Yamask,8,24,24,Gentle,8,31,3,8,4,3,562,562,303,FALSE,10,95,2022-10-25 12:44:06,Shadow Punch,Sharpen,Destiny Bond,Silver Wind
Yamask,4,17,17,Docile,23,17,8,14,1,19,562,562,303,FALSE,14,97,2023-07-01 03:02:23,Aerial Ace,Confuse Ray,Night Shade,Drill Peck
Cofagrigus,7,26,26,Hardy,25,19,3,7,13,8,563,563,483,FALSE,13,244,2022-09-19 04:43:15,Shadow Punch,Lick,Drill Peck,Growl
Cofagrigus,4,19,19,Rash,13,21,9,5,16,25,563,563,483,FALSE,15,219,2023-03-12 23:05:58,Astonish,Pluck,Lick,Wing Attack
Cofagrigus,10,32,32,Hasty,5,15,7,29,27,15,563,563,483,FALSE,16,382,2023-03-19 18:06:35,Shadow Punch,X-Scissor,Hex,Hurricane
Cofagrigus,7,26,26,Modest,22,8,28,18,7,25,563,563,483,FALSE,18,352,2024-06-02 12:16:04,Mind Reader,Poison Fang,Shadow Sneak,Ominous Wind
Tirtouga,13,39,39,Sassy,16,9,1,29,26,2,564,564,355,FALSE,14,146,2023-02-21 01:35:02,Swift,Octazooka,Rock Blast,Heat Crash
Carracosta,11,40,40,Impish,25,3,2,10,23,4,565,565,495,FALSE,11,216,2023-03-08 01:35:31,Thunder Punch,Fury Swipes,Octazooka,Rock Tomb
Archen,14,39,39,Mild,4,12,21,24,16,13,566,566,401,FALSE,15,185,2022-12-28 20:03:41,Rock Polish,Flare Blitz,Aerial Ace,Smelling Salts
Archen,10,33,33,Bold,20,1,24,18,28,18,566,566,401,FALSE,18,190,2023-01-26 18:18:50,Electroweb,Air Cutter,Ancient Power,Harden
Archeops,8,30,30,Quiet,8,1,27,4,18,26,567,567,567,FALSE,14,343,2023-03-15 01:21:35,Slam,Tailwind,Mud Bomb,Accelerock
Trubbish,11,32,32,Quiet,0,24,4,0,23,7,568,568,329,FALSE,10,87,2023-01-19 02:03:15,Double Team,Megahorn,Poison Fang,Toxic Thread
Trubbish,15,40,40,Timid,0,17,6,26,3,20,568,568,329,FALSE,12,126,2024-01-04 14:56:25,Toxic,Silver Wind,Gunk Shot,Skitter Smack
Trubbish,1,12,12,Hardy,15,25,23,5,27,0,568,568,329,FALSE,16,42,2023-06-12 07:06:43,Poison Fang,Shock Wave,Acid Spray,Chip Away
Trubbish,11,32,32,Rash,2,30,21,31,24,12,568,568,329,FALSE,20,180,2023-04-10 17:52:46,Thunder Cage,Acid Spray,Venoshock,Signal Beam
Garbodor,5,23,23,Adamant,10,21,8,25,23,6,569,569,474,FALSE,16,193,2023-02-08 18:34:26,Thunder Wave,Poison Fang,Acid Spray,Zing Zap
Zorua,12,32,32,Rash,10,26,12,2,0,21,570,570,330,FALSE,12,159,2022-08-03 13:55:13,Accelerock,Taunt,Facade,Pursuit
Zorua,3,15,15,Naive,15,24,21,2,9,27,570,570,330,FALSE,16,110,2023-10-25 01:47:57,Taunt,Thief,Acid Armor,Thunder Wave
Zoroark,14,41,41,Mild,8,23,21,16,16,1,571,571,510,FALSE,14,414,2023-04-21 01:38:43,Accelerock,Pursuit,Thief,Double Team
Zoroark,15,47,47,Gentle,27,23,26,2,9,17,571,571,510,FALSE,17,524,2023-05-15 19:24:54,Rock Polish,Sucker Punch,Pursuit,Thunder Punch
Minccino,6,22,22,Gentle,3,7,23,12,23,6,572,572,300,FALSE,12,74,2023-02-06 05:33:53,Leer,Dream Eater,Pain Split,Tearful Look
Minccino,10,32,32,Bashful,19,30,31,5,1,12,572,572,300,FALSE,16,127,2024-03-18 16:13:02,Chip Away,Slash,Confusion,Growth
Minccino,4,19,19,Lonely,17,25,29,3,4,27,572,572,300,FALSE,18,86,2023-11-27 03:56:26,Tearful Look,Bite,Baton Pass,Refresh
Minccino,2,14,14,Jolly,27,6,22,22,12,23,572,572,300,FALSE,19,65,2024-05-02 04:07:57,Pursuit,Headbutt,Play Nice,Storm Throw
Cinccino,1,12,12,Docile,24,12,14,1,25,5,573,573,470,FALSE,14,74,2023-06-15 21:07:05,Double Hit,Dream Eater,Stomp,Comet Punch
Cinccino,3,17,17,Timid,4,0,26,15,29,8,573,573,470,FALSE,14,131,2024-02-13 02:42:04,Mega Kick,Metronome,Hyper Fang,Heart Stamp
Cinccino,13,46,46,Docile,29,29,3,3,26,19,573,573,470,FALSE,18,362,2023-09-25 17:38:33,Work Up,Sweet Scent,Crunch,Nasty Plot
Cinccino,6,26,26,Lonely,27,12,27,29,12,31,573,573,470,FALSE,23,312,2022-12-12 20:02:25,Double Hit,Wring Out,Flatter,Flail
Gothita,6,21,21,Calm,2,0,2,19,30,30,574,574,290,FALSE,14,81,2024-05-02 02:53:52,Whirlpool,Zen Headbutt,Psybeam,Water Gun
Gothita,1,11,11,Hasty,9,15,9,18,20,12,574,574,290,FALSE,14,33,2023-07-24 04:49:06,Water Pulse,Sweet Kiss,Dream Eater,Psybeam
Gothita,2,14,14,Lonely,26,4,13,9,30,24,574,574,290,FALSE,18,59,2022-10-06 18:29:27,Mega Punch,Teleport,Withdraw,Heal Block
Gothita,8,26,26,Sassy,21,16,25,21,23,10,574,574,290,FALSE,19,130,2023-06-12 14:36:57,Spirit Break,Amnesia,Light Screen,Guillotine
Gothorita,15,44,44,Lax,7,8,19,1,5,26,575,575,390,FALSE,11,195,2022-02-16 16:56:11,Double-Edge,Light Screen,Psycho Cut,Baby-Doll Eyes
Gothitelle,16,44,51,Hasty,22,27,8,18,19,19,576,576,490,FALSE,19,565,2023-02-17 20:05:14,Bind,Zen Headbutt,Hex,Psystrike
Solosis,13,38,38,Careful,28,5,7,14,11,5,577,577,290,FALSE,12,100,2024-06-04 03:00:55,Psybeam,Barrier,Shadow Claw,Strange Steam
Solosis,14,40,40,Quirky,28,24,27,29,29,19,577,577,290,FALSE,26,232,2022-09-13 18:12:48,Shadow Claw,Scratch,Meditate,Extrasensory
Duosion,5,22,22,Sassy,27,6,0,3,30,7,578,578,370,FALSE,12,118,2023-03-08 02:50:39,Baby-Doll Eyes,Heart Stamp,Extrasensory,Roar
Duosion,7,26,26,Relaxed,0,12,28,28,17,24,578,578,370,FALSE,18,209,2023-04-13 20:53:08,Charm,Extrasensory,Power Swap,Hex
Reuniclus,15,59,59,Naughty,13,2,15,19,28,29,579,579,490,FALSE,18,513,2023-05-14 04:54:25,Heart Stamp,Shadow Sneak,Fury Swipes,Psywave
Ducklett,5,22,22,Brave,17,3,8,24,1,0,580,580,305,FALSE,9,49,2024-06-06 14:16:07,Gear Grind,Scald,Sing,Wing Attack
Ducklett,4,19,19,Sassy,5,18,21,11,5,6,580,580,305,FALSE,11,55,2024-06-07 04:31:18,Wrap,Whirlpool,Air Cutter,Heavy Slam
Ducklett,1,12,12,Jolly,15,2,1,27,8,18,580,580,305,FALSE,12,29,2024-06-04 15:00:53,Dual Wingbeat,Metal Claw,Water Gun,Tail Whip
Ducklett,22,59,59,Hasty,3,12,19,28,28,0,580,580,305,FALSE,15,177,2024-06-01 12:30:35,Acrobatics,Bubble,Low Kick,Tail Whip
Ducklett,6,25,25,Serious,31,18,3,5,12,22,580,580,305,FALSE,15,93,2024-06-07 10:31:13,Water Gun,Aurora Beam,Pluck,Rock Climb
Ducklett,5,22,22,Brave,28,31,11,14,5,13,580,580,305,FALSE,17,95,2022-10-22 17:44:14,Stored Power,Covet,Aqua Jet,Pluck
Ducklett,12,38,38,Docile,17,20,20,11,25,11,580,580,305,FALSE,17,151,2022-11-15 20:32:01,Wing Attack,Bubble Beam,Dragon Rage,Tearful Look
Swanna,1,12,12,Quirky,14,8,0,15,25,4,581,581,473,FALSE,11,61,2022-12-13 02:02:38,Aqua Jet,Defense Curl,Triple Kick,Air Slash
Swanna,10,37,37,Brave,26,13,24,1,11,10,581,581,473,FALSE,14,249,2024-06-05 00:45:57,Noble Roar,Aqua Jet,Mirror Shot,Air Cutter
Swanna,9,33,33,Rash,8,22,23,8,14,24,581,581,473,FALSE,17,275,2024-02-05 21:42:14,Seismic Toss,Octazooka,Tri Attack,Pluck
Vanillite,15,37,37,Quirky,8,31,14,11,9,23,582,582,305,FALSE,16,155,2022-09-27 20:13:18,Powder Snow,Blizzard,Metronome,Strange Steam
Vanillish,3,16,16,Lax,6,13,18,11,20,7,583,583,395,FALSE,13,100,2023-04-25 04:08:40,Flash Cannon,Icicle Spear,Aurora Beam,Fairy Wind
Vanillish,9,30,30,Timid,25,11,7,18,10,11,583,583,395,FALSE,14,190,2022-12-29 12:17:44,Ice Shard,Snore,Ice Fang,Mirror Shot
Vanilluxe,25,73,73,Careful,13,0,19,2,4,8,584,584,535,FALSE,8,314,2024-03-18 22:59:23,Ice Beam,Flash,Bullet Punch,Glaciate
Vanilluxe,5,22,22,Hasty,11,22,20,26,16,3,584,584,535,FALSE,16,299,2023-05-22 18:25:38,Aurora Beam,Bullet Punch,Avalanche,Dazzling Gleam
Vanilluxe,13,45,45,Serious,28,30,2,25,24,6,584,584,535,FALSE,19,566,2024-03-18 22:58:03,Play Rough,Ice Shard,Ice Punch,Nature’s Madness
Sawsbuck,8,32,32,Calm,25,27,25,10,7,7,586,586,475,FALSE,17,266,2022-12-11 03:17:38,Noble Roar,Magical Leaf,Cosmic Power,Headbutt
Sawsbuck,9,34,34,Naive,11,22,21,11,19,22,586,586,475,FALSE,18,296,2023-01-03 22:48:25,Rock Slide,Snap Trap,Barrage,Roar
Emolga,9,30,30,Naughty,15,19,12,0,14,3,587,587,428,FALSE,11,158,2024-02-11 22:27:01,Play Rough,Spark,Aerial Ace,Noble Roar
Emolga,9,29,29,Bold,9,16,27,3,12,4,587,587,428,FALSE,12,179,2023-03-08 13:50:42,Thunder Punch,Rolling Kick,Covet,Pluck
Karrablast,14,41,41,Hardy,24,23,2,31,3,15,588,588,315,FALSE,16,158,2023-01-13 14:17:57,Sludge,Bonemerang,Signal Beam,X-Scissor
Escavalier,5,23,23,Quiet,27,25,18,16,0,16,589,589,495,FALSE,17,221,2022-06-28 20:23:04,Aurora Beam,Bug Bite,Steel Wing,Dizzy Punch
Foongus,8,29,29,Naughty,4,24,29,12,6,16,590,590,294,FALSE,15,104,2023-04-05 15:37:14,Venom Drench,Venoshock,Leaf Blade,Baton Pass
Amoonguss,1,13,13,Lonely,9,30,22,10,10,24,591,591,464,FALSE,18,95,2023-01-20 02:18:40,Poison Fang,Hyper Fang,Mega Drain,Poison Jab
Frillish,6,23,23,Lonely,8,27,27,19,26,19,592,592,335,FALSE,21,142,2022-10-27 17:44:13,Shadow Bone,Ice Punch,Snore,Rain Dance
Jellicent,12,46,46,Sassy,3,2,27,13,4,18,593,593,480,FALSE,11,218,2024-06-07 09:16:12,Quick Attack,Water Pulse,Pluck,Shadow Sneak
Jellicent,5,25,25,Bashful,15,4,23,22,28,11,593,593,480,FALSE,17,217,2022-10-27 18:30:25,Water Shuriken,Hex,Hyper Fang,Sludge
Alomomola,1,14,14,Lax,10,13,14,23,30,27,594,594,470,FALSE,20,108,2023-05-03 19:39:14,Bubble Beam,Powder Snow,Water Pulse,Bullet Punch
Alomomola,3,22,22,Jolly,0,30,28,29,14,29,594,594,470,FALSE,22,207,2023-04-26 20:38:50,Aqua Jet,Ice Punch,Octazooka,Heal Block
Joltik,15,44,44,Sassy,29,3,25,0,12,18,595,595,319,FALSE,15,147,2022-09-23 18:57:49,Brutal Swing,Electroweb,X-Scissor,Tri Attack
Galvantula,4,19,19,Careful,0,10,2,31,4,21,596,596,472,FALSE,11,126,2024-01-29 00:41:55,Bug Bite,Bite,Covet,Shock Wave
Galvantula,5,23,23,Calm,23,7,11,2,24,16,596,596,472,FALSE,14,172,2023-09-25 18:53:39,Teeter Dance,Snarl,Thunder Fang,U-turn
Galvantula,7,28,28,Naughty,21,17,13,15,28,10,596,596,472,FALSE,17,255,2023-06-02 15:56:09,Zing Zap,Infestation,Dragon Rage,Body Slam
Galvantula,7,28,28,Quiet,22,14,28,25,12,7,596,596,472,FALSE,18,264,2023-05-30 00:55:23,Brutal Swing,Steamroller,Electroweb,Bind
Ferroseed,12,33,33,Jolly,7,13,16,10,21,26,597,597,305,FALSE,16,135,2022-10-25 21:44:12,Accelerock,Morning Sun,Steel Wing,Razor Leaf
Ferroseed,2,14,14,Brave,26,9,17,24,5,30,597,597,305,FALSE,19,65,2023-10-13 20:39:58,Grass Knot,Shadow Sneak,Steel Wing,Comet Punch
Ferroseed,1,12,12,Brave,31,29,24,1,15,21,597,597,305,FALSE,20,50,2024-04-06 19:19:50,Horn Leech,Gyro Ball,Bone Club,Metronome
Ferrothorn,3,17,17,Relaxed,5,18,27,27,13,0,598,598,489,FALSE,15,194,2023-05-02 02:08:51,Hex,Rapid Spin,Steel Wing,Mega Drain
Klink,2,14,14,Bold,27,2,28,16,12,24,599,599,300,FALSE,18,63,2023-07-17 15:48:21,Sand Attack,Meteor Mash,Ice Fang,Mirror Shot
Klink,8,26,26,Hardy,21,21,28,13,16,21,599,599,300,FALSE,20,140,2024-01-09 04:41:28,Hex,Bullet Punch,Steel Wing,Vice Grip
Klink,13,37,37,Bashful,30,25,30,14,29,22,599,599,300,FALSE,25,223,2023-04-10 16:52:47,Mirror Shot,Metal Burst,Super Fang,Earthquake
Klang,9,32,32,Naughty,28,22,19,31,28,1,600,600,440,FALSE,22,334,2023-04-23 20:53:33,Magnet Bomb,Shadow Sneak,Shadow Claw,Metal Claw
Klinklang,15,47,47,Careful,30,4,9,8,16,16,601,601,520,FALSE,14,426,2023-08-01 21:05:06,Mirror Shot,Ice Punch,Mega Kick,Steel Wing
Tynamo,3,15,15,Docile,27,19,11,24,17,2,602,602,275,FALSE,17,65,2023-08-15 02:35:43,Thunder,Play Rough,Snap Trap,Electroweb
Tynamo,12,32,32,Naughty,16,30,14,21,0,30,602,602,275,FALSE,19,145,2023-04-25 23:53:44,Thunder Fang,Dragon Pulse,Thunder Wave,Baby-Doll Eyes
Tynamo,9,28,28,Calm,30,7,20,28,13,16,602,602,275,FALSE,19,129,2022-02-22 22:33:21,Discharge,Moonlight,Screech,Electroweb
Eelektrik,15,46,46,Bold,10,17,13,18,30,7,603,603,405,FALSE,16,292,2023-02-09 02:34:08,Shock Wave,Magical Leaf,Swift,Thunder Punch
Eelektross,10,39,39,Hasty,26,15,5,24,27,6,604,604,515,FALSE,17,428,2023-12-31 08:11:27,Electroweb,Parabolic Charge,Moonblast,Dazzling Gleam
Eelektross,6,26,26,Quiet,5,17,29,29,4,20,604,604,515,FALSE,17,334,2023-03-30 20:51:51,Magnet Rise,Cotton Spore,Mega Drain,Thunder Punch
Elgyem,12,38,38,Impish,24,11,19,18,25,7,605,605,335,FALSE,17,165,2023-11-12 15:40:29,Heart Stamp,Zen Headbutt,Wring Out,Water Pulse
Elgyem,11,35,35,Docile,19,30,10,14,30,13,605,605,335,FALSE,19,177,2023-02-10 04:34:22,Stored Power,Extrasensory,Octazooka,Clamp
Beheeyem,1,12,12,Naive,29,18,21,13,17,17,606,606,485,FALSE,19,109,2022-09-13 20:27:39,Psybeam,Confuse Ray,Zen Headbutt,Tail Slap
Beheeyem,12,43,43,Modest,29,20,24,26,4,16,606,606,485,FALSE,20,392,2023-11-06 16:56:22,Hex,Psycho Cut,Light Screen,Mega Punch
Litwick,1,12,12,Impish,15,18,10,4,9,6,607,607,275,FALSE,10,23,2024-04-03 19:04:51,Flame Burst,Dragon Rage,Morning Sun,Shadow Sneak
Litwick,13,36,36,Quiet,2,3,2,24,23,21,607,607,275,FALSE,13,102,2024-06-03 19:31:29,Shadow Punch,Spark,Swift,Fire Spin
Litwick,24,62,62,Quiet,20,6,6,14,31,3,607,607,275,FALSE,13,148,2024-03-27 04:18:49,Shadow Sneak,Bulk Up,Smelling Salts,Flamethrower
Litwick,5,20,20,Jolly,4,17,31,7,15,7,607,607,275,FALSE,14,68,2023-01-11 16:02:50,Air Cutter,Heat Wave,Roar,Shadow Claw
Litwick,13,39,39,Adamant,24,17,20,10,14,12,607,607,275,FALSE,16,132,2023-08-11 01:35:26,Fire Fang,Shadow Punch,Noble Roar,Shock Wave
Litwick,13,37,37,Quirky,15,11,4,23,26,22,607,607,275,FALSE,17,137,2023-08-16 22:51:49,Moongeist Beam,Tickle,Flame Charge,Dragon Tail
Litwick,1,12,12,Careful,13,11,29,26,31,5,607,607,275,FALSE,19,43,2024-03-26 04:18:43,Rock Smash,Flame Wheel,Slash,Night Shade
Lampent,3,17,17,Hardy,16,18,11,3,6,0,608,608,370,FALSE,9,67,2023-08-20 15:36:26,Heat Crash,Dragon Tail,Shadow Punch,Mega Punch
Lampent,10,32,32,Naughty,3,10,24,16,3,17,608,608,370,FALSE,12,167,2023-07-25 18:34:05,Covet,Will-O-Wisp,Brick Break,Night Shade
Lampent,9,30,30,Rash,7,28,18,18,19,0,608,608,370,FALSE,15,196,2023-08-20 03:51:29,Comet Punch,Flame Wheel,Spark,Ominous Wind
Lampent,7,26,26,Naughty,20,19,11,8,22,22,608,608,370,FALSE,17,196,2023-08-20 20:21:13,Hex,Covet,Poison Fang,Sunny Day
Lampent,1,12,12,Bold,20,27,19,13,0,27,608,608,370,FALSE,18,77,2024-06-05 05:16:04,Cut,Night Shade,Sunny Day,Bug Bite
Lampent,10,32,32,Quirky,4,18,14,20,31,24,608,608,370,FALSE,19,255,2022-12-12 18:47:43,Aerial Ace,Sunny Day,Pain Split,Night Shade
Lampent,19,57,57,Careful,29,26,24,24,26,14,608,608,370,FALSE,24,452,2024-06-06 15:31:07,Thunder Punch,Slam,Fire Fang,Shadow Sneak
Chandelure,7,26,26,Modest,21,14,21,13,19,30,609,609,520,FALSE,20,414,2024-01-14 02:27:08,Sing,Night Shade,Dual Chop,Heat Crash
Chandelure,1,12,12,Quirky,15,25,23,21,19,18,609,609,520,FALSE,20,160,2024-02-15 20:12:17,Sunny Day,Ominous Wind,Confide,Body Press
Chandelure,3,17,17,Modest,24,31,19,8,21,19,609,609,520,FALSE,20,280,2023-06-21 16:22:33,Shadow Sneak,Flame Charge,Double-Edge,Poison Fang
Axew,12,33,33,Calm,2,29,9,28,28,26,610,610,320,FALSE,20,265,2023-03-11 19:21:10,Headbutt,Extrasensory,Dragon Tail,Dragon Hammer
Fraxure,13,42,42,Mild,19,25,13,25,3,8,611,611,410,FALSE,16,270,2022-09-30 23:43:46,Mega Drain,Metronome,Dragon Tail,Dual Chop
Haxorus,13,46,46,Docile,30,5,21,3,13,5,612,612,540,FALSE,13,382,2024-05-13 14:09:11,Psybeam,Twister,Fire Fang,Dragon Tail
Haxorus,15,51,51,Modest,24,24,5,14,8,16,612,612,540,FALSE,15,485,2023-06-16 21:37:05,Incinerate,Draco Meteor,Sunny Day,Dual Chop
Haxorus,8,31,31,Brave,20,18,29,0,6,19,612,612,540,FALSE,15,358,2023-05-27 16:55:09,Dragon Hammer,Zen Headbutt,Twister,Psybeam
Haxorus,8,31,31,Lonely,11,28,16,23,3,15,612,612,540,FALSE,16,374,2023-01-29 01:03:27,Growth,Dragon Rage,Barrier,Twister
Cubchoo,11,35,35,Brave,21,21,28,19,13,31,613,613,305,FALSE,22,184,2023-01-19 16:18:45,Ice Punch,Haze,Endeavor,Baby-Doll Eyes
Beartic,11,42,42,Docile,4,11,16,19,21,11,614,614,505,FALSE,14,269,2023-08-01 21:05:06,Mirror Shot,Smart Strike,Aurora Beam,Icy Wind
Beartic,15,56,56,Adamant,19,21,24,1,22,21,614,614,505,FALSE,18,414,2023-04-26 12:23:51,Dazzling Gleam,Ice Fang,Covet,Icicle Spear
Cryogonal,12,42,42,Bashful,7,20,26,20,27,25,615,615,515,FALSE,21,438,2023-01-04 22:18:21,Behemoth Blade,Dazzling Gleam,Ice Fang,Ice Shard
Shelmet,4,18,18,Rash,14,15,14,18,9,23,616,616,305,FALSE,16,77,2023-01-17 18:03:41,Bone Club,Crush Claw,Silver Wind,Skitter Smack
Shelmet,10,32,32,Mild,26,22,31,5,11,29,616,616,305,FALSE,21,164,2024-02-14 02:42:05,Bulldoze,Silver Wind,Crunch,Pin Missile
Accelgor,7,28,28,Quirky,7,6,31,29,9,25,617,617,495,FALSE,18,275,2022-08-22 19:11:45,Nasty Plot,U-turn,Signal Beam,Tail Whip
Stunfisk,14,57,57,Brave,20,10,25,7,10,29,618,618,471,FALSE,17,349,2023-05-03 14:38:50,Snap Trap,Thunder Punch,Barrage,Mud Shot
Stunfisk,11,47,47,Serious,25,27,3,15,25,20,618,618,471,FALSE,19,246,2022-11-28 19:46:34,Mud Shot,Rock Slide,Thunder Wave,Bind
Mienfoo,2,14,14,Calm,13,11,18,23,15,0,619,619,350,FALSE,13,54,2023-06-22 16:52:25,Aurora Beam,Mach Punch,Spark,Vacuum Wave
Mienfoo,1,12,12,Sassy,21,28,27,11,2,6,619,619,350,FALSE,16,45,2024-04-07 01:34:52,Aurora Beam,Vital Throw,Force Palm,Eerie Impulse
Mienfoo,5,21,21,Calm,30,18,24,1,17,6,619,619,350,FALSE,16,103,2022-10-12 23:59:47,Circle Throw,Electro Ball,Seismic Toss,Mega Punch
Mienfoo,2,14,14,Lax,17,31,3,11,18,17,619,619,350,FALSE,16,66,2023-05-15 16:25:08,Rolling Kick,Mach Punch,Ice Shard,Thunder Fang
Mienshao,4,19,19,Sassy,6,12,24,6,22,2,620,620,510,FALSE,12,144,2024-01-09 00:57:03,Secret Sword,Double Kick,Thunder Wave,Heat Crash
Mienshao,15,44,44,Hasty,2,16,26,31,5,0,620,620,510,FALSE,13,310,2022-06-27 17:07:59,Mach Punch,Submission,Horn Drill,Icy Wind
Mienshao,6,25,25,Careful,24,26,18,22,12,3,620,620,510,FALSE,18,257,2023-06-07 19:56:10,Rolling Kick,Brick Break,Thunder Fang,Glaciate
Mienshao,6,25,25,Adamant,23,31,8,21,19,14,620,620,510,FALSE,19,284,2023-08-01 20:19:54,Heat Crash,Mach Punch,Ice Hammer,Thunderous Kick
Druddigon,8,32,32,Jolly,27,10,5,19,14,29,621,621,485,FALSE,17,364,2023-01-09 11:48:31,Dragon Tail,Twister,Flame Wheel,Fire Blast
Druddigon,3,18,18,Serious,20,27,27,11,1,18,621,621,485,FALSE,17,223,2023-06-13 15:52:02,Mega Drain,Twister,Heart Stamp,Breaking Swipe
Druddigon,3,17,17,Lax,4,23,31,29,14,23,621,621,485,FALSE,21,265,2023-12-08 14:26:01,Growl,Twister,Dragon Rush,Heat Crash
Golett,4,18,18,Brave,1,1,17,15,1,18,622,622,303,FALSE,9,44,2024-06-06 18:46:15,Slash,Rock Tomb,Hex,Bulldoze
Golett,10,33,33,Modest,16,3,26,18,12,29,622,622,303,FALSE,17,137,2024-01-09 14:26:25,Snap Trap,Scorching Sands,Shadow Punch,Cut
Golett,10,33,33,Quiet,19,25,17,15,8,24,622,622,303,FALSE,18,142,2023-01-18 18:18:26,Chip Away,Venoshock,Shadow Claw,Bone Club
Golurk,11,42,42,Impish,20,17,29,30,5,2,623,623,483,FALSE,17,421,2024-01-23 13:27:00,Hex,Mud Bomb,Swift,Toxic
Pawniard,1,12,12,Serious,14,5,0,5,10,23,624,624,340,FALSE,10,26,2023-03-19 21:51:06,Hone Claws,Mirror Shot,Rock Polish,Swords Dance
Pawniard,3,16,16,Jolly,23,17,14,2,2,13,624,624,340,FALSE,12,57,2023-10-30 14:16:21,Crush Grip,Feint Attack,Magnet Bomb,Ominous Wind
Pawniard,5,19,19,Lonely,0,5,4,30,26,30,624,624,340,FALSE,16,99,2023-10-31 00:16:35,Snarl,Mirror Shot,Shadow Claw,Fury Swipes
Pawniard,11,32,32,Quirky,15,31,28,22,19,0,624,624,340,FALSE,19,178,2022-12-08 19:32:31,Night Daze,Bullet Punch,Smelling Salts,Bone Club
Bisharp,8,30,30,Docile,20,2,19,6,10,22,625,625,490,FALSE,13,279,2024-03-01 09:24:41,Egg Bomb,Punishment,Zing Zap,Mirror Shot
Bouffalant,15,53,53,Naughty,3,13,25,6,19,15,626,626,490,FALSE,14,301,2023-05-15 03:24:33,Confide,Heart Stamp,Feint Attack,Bind
Bouffalant,7,31,31,Naive,18,12,27,3,31,0,626,626,490,FALSE,15,231,2023-06-05 02:55:40,Crunch,Wring Out,Power-Up Punch,Fury Swipes
Bouffalant,5,25,25,Naughty,26,19,15,25,9,1,626,626,490,FALSE,16,204,2023-11-14 16:40:46,Protect,Guard Swap,Zen Headbutt,Rock Climb
Bouffalant,4,22,22,Serious,24,14,19,9,27,3,626,626,490,FALSE,16,184,2023-07-16 01:33:01,Double Team,Detect,Parting Shot,Play Nice
Rufflet,6,25,25,Jolly,22,23,31,0,8,5,627,627,350,FALSE,15,104,2024-06-05 14:16:01,Refresh,Brick Break,Quick Attack,Wing Attack
Rufflet,10,35,35,Docile,13,6,26,21,6,21,627,627,350,FALSE,16,141,2023-05-26 01:55:07,Air Slash,Karate Chop,Rapid Spin,Weather Ball
Rufflet,23,70,70,Quirky,25,13,29,14,0,18,627,627,350,FALSE,17,228,2024-06-04 06:00:50,Mirror Shot,Wring Out,Aerial Ace,Stomp
Rufflet,3,17,17,Gentle,20,13,22,13,25,14,627,627,350,FALSE,18,89,2024-06-04 19:30:55,Take Down,Mirror Move,Brick Break,Chip Away
Rufflet,5,23,23,Calm,21,25,17,30,24,15,627,627,350,FALSE,22,142,2023-06-16 21:51:57,Strength,Morning Sun,Air Cutter,Smart Strike
Braviary,1,13,13,Quiet,2,3,2,16,14,29,628,628,510,FALSE,11,66,2022-12-16 00:18:04,Vice Grip,Wing Attack,Screech,Twister
Braviary,15,58,58,Careful,20,5,6,20,26,14,628,628,510,FALSE,15,353,2023-05-11 17:24:15,Snarl,Weather Ball,Air Cutter,Howl
Braviary,12,47,47,Lonely,14,29,23,7,29,12,628,628,510,FALSE,19,395,2024-06-04 23:00:56,Smelling Salts,Endeavor,Pluck,Vacuum Wave
Vullaby,10,37,37,Gentle,30,6,23,25,8,9,629,629,370,FALSE,17,162,2023-10-31 16:31:26,Screech,Air Cutter,Payback,Thunder Fang
Vullaby,7,28,28,Lax,30,21,2,11,23,27,629,629,370,FALSE,19,153,2023-06-14 04:07:19,Gust,Pursuit,Vacuum Wave,Noble Roar
Mandibuzz,24,89,89,Quirky,11,21,1,5,22,20,630,630,510,FALSE,13,510,2024-06-03 18:30:57,Pluck,Rock Throw,Flash,Crunch
Mandibuzz,15,58,58,Bashful,2,19,20,8,22,16,630,630,510,FALSE,15,438,2023-05-10 18:54:19,Poison Powder,Horn Attack,Brutal Swing,Wing Attack
Mandibuzz,2,17,17,Timid,30,17,7,2,20,16,630,630,510,FALSE,15,169,2024-06-02 04:15:37,Stomp,Aeroblast,Ancient Power,Snarl
Heatmor,1,12,12,Naive,22,22,26,13,7,16,631,631,484,FALSE,18,100,2024-03-18 20:13:02,Dragon Hammer,Magnet Rise,Blaze Kick,Fire Punch
Heatmor,1,13,13,Bold,31,10,24,20,24,27,631,631,484,FALSE,23,129,2023-01-29 20:33:57,Heat Crash,Thunder Fang,Wake-Up Slap,Ember
Durant,8,28,28,Gentle,15,21,14,23,3,15,632,632,484,FALSE,15,244,2023-01-20 23:03:35,Quiver Dance,Steel Wing,Bite,Fury Attack
